,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_community_area,dropoff_community_area,fare,tip,additional_charges,shared_trip_authorized,trips_pooled,pickup_centroid_location,dropoff_centroid_location,date
1214090,2019-09-06 12:15:00,2019-09-06T13:00:00.000,2362,12.024857,19,8,22.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7443896126, 41.935214804]}","{'type': 'Point', 'coordinates': [-87.6129454143, 41.8919715078]}",2019-09-06
1322232,2019-09-06 19:30:00,2019-09-06T20:00:00.000,1586,9.61412744016,28,39,7.5,0,0,True,3,"{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}","{'type': 'Point', 'coordinates': [-87.5961833442, 41.8089162826]}",2019-09-06
1143314,2019-09-06 05:45:00,2019-09-06T06:00:00.000,380,2.300094,40,42,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6179313803, 41.7923572233]}","{'type': 'Point', 'coordinates': [-87.5949254391, 41.7788768603]}",2019-09-06
1272550,2019-09-06 17:00:00,2019-09-06T17:15:00.000,668,1.17201501856,32,28,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}","{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}",2019-09-06
1252663,2019-09-06 15:30:00,2019-09-06T15:45:00.000,497,1.108318,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}","{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",2019-09-06
1367626,2019-09-06 22:00:00,2019-09-06T22:15:00.000,377,1.60452957472,6,6,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6398538587, 41.9347624564]}","{'type': 'Point', 'coordinates': [-87.6542980837, 41.9462945357]}",2019-09-06
1174722,2019-09-06 08:45:00,2019-09-06T09:15:00.000,1261,3.027725,8,28,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6409015248, 41.9074128162]}","{'type': 'Point', 'coordinates': [-87.6429586652, 41.8679024175]}",2019-09-06
1121338,2019-09-06 00:00:00,2019-09-06T00:00:00.000,323,1.769682,69,68,7.5,0,5.1,True,2,"{'type': 'Point', 'coordinates': [-87.6161341112, 41.7632467988]}","{'type': 'Point', 'coordinates': [-87.6424975271, 41.7771962546]}",2019-09-06
1271303,2019-09-06 16:45:00,2019-09-06T17:00:00.000,1671,6.370955,28,6,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.657005027, 41.8790669938]}","{'type': 'Point', 'coordinates': [-87.6542980837, 41.9462945357]}",2019-09-06
1127752,2019-09-06 00:45:00,2019-09-06T01:00:00.000,919,10.178842,44,28,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6159695226, 41.7402057565]}","{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",2019-09-06
1273694,2019-09-06 17:00:00,2019-09-06T17:15:00.000,767,1.514972,28,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}","{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",2019-09-06
1353057,2019-09-06 21:15:00,2019-09-06T21:45:00.000,1690,7.69826195648,62,23,17.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7180594796, 41.7979663401]}","{'type': 'Point', 'coordinates': [-87.7338570193, 41.9061678698]}",2019-09-06
1313985,2019-09-06 19:00:00,2019-09-06T19:30:00.000,2616,20.54692713344,76,24,25,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}","{'type': 'Point', 'coordinates': [-87.6753116216, 41.906025969]}",2019-09-06
1184245,2019-09-06 09:30:00,2019-09-06T09:45:00.000,928,2.345609,7,8,7.5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}","{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",2019-09-06
1143254,2019-09-06 05:45:00,2019-09-06T06:00:00.000,359,0.925202,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}","{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",2019-09-06
1196357,2019-09-06 10:30:00,2019-09-06T11:00:00.000,1479,8.16309081856,77,16,15,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6634164054, 41.9867117999]}","{'type': 'Point', 'coordinates': [-87.7234523905, 41.9535821253]}",2019-09-06
1375830,2019-09-06 22:30:00,2019-09-06T22:45:00.000,1100,5.165624,6,8,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6542980837, 41.9462945357]}","{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",2019-09-06
1291216,2019-09-06 18:00:00,2019-09-06T18:30:00.000,1193,2.753988,8,28,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}","{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",2019-09-06
1279743,2019-09-06 17:15:00,2019-09-06T17:45:00.000,1425,3.12640909776,22,8,7.5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6750951155, 41.9160052737]}","{'type': 'Point', 'coordinates': [-87.6262105324, 41.8991556134]}",2019-09-06
1137326,2019-09-06 03:45:00,2019-09-06T03:45:00.000,573,4.29034553984,35,32,15,0,2.85,False,1,"{'type': 'Point', 'coordinates': [-87.6283665103, 41.8419280262]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-09-06
1268483,2019-09-06 16:45:00,2019-09-06T17:15:00.000,1540,4.331239,3,16,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6631958495, 41.9654457842]}","{'type': 'Point', 'coordinates': [-87.7228222513, 41.9573606908]}",2019-09-06
1286824,2019-09-06 17:45:00,2019-09-06T18:15:00.000,1456,4.00267,8,28,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}","{'type': 'Point', 'coordinates': [-87.6841474493, 41.8847677845]}",2019-09-06
1608737,2019-09-07 18:45:00,2019-09-07T19:00:00.000,804,4.186226,61,31,7.5,0,2.55,True,1,"{'type': 'Point', 'coordinates': [-87.6591665992, 41.8090182499]}","{'type': 'Point', 'coordinates': [-87.667569312, 41.8502663663]}",2019-09-07
1565464,2019-09-07 16:30:00,2019-09-07T16:45:00.000,562,1.699922,28,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}","{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",2019-09-07
1513748,2019-09-07 13:15:00,2019-09-07T13:45:00.000,1153,6.179407,8,6,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.671518011, 41.9579038971]}",2019-09-07
1582497,2019-09-07 17:30:00,2019-09-07T18:00:00.000,1887,5.835279,3,22,15,5,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6638654956, 41.9726679555]}","{'type': 'Point', 'coordinates': [-87.7119742544, 41.9293297134]}",2019-09-07
1599107,2019-09-07 18:15:00,2019-09-07T18:15:00.000,318,1.256941,8,7,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6409015248, 41.9074128162]}","{'type': 'Point', 'coordinates': [-87.6459662069, 41.9145857091]}",2019-09-07
1404106,2019-09-07 00:15:00,2019-09-07T00:30:00.000,988,5.41823910224,23,8,10,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7209182385, 41.9000696026]}","{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",2019-09-07
1585017,2019-09-07 17:30:00,2019-09-07T17:45:00.000,1013,3.81308809856,24,22,7.5,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6753116216, 41.906025969]}","{'type': 'Point', 'coordinates': [-87.7119742544, 41.9293297134]}",2019-09-07
1555625,2019-09-07 16:00:00,2019-09-07T16:15:00.000,873,1.61017,77,4,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572348282, 41.9887040216]}","{'type': 'Point', 'coordinates': [-87.681993542, 41.9833308063]}",2019-09-07
1534242,2019-09-07 14:45:00,2019-09-07T15:15:00.000,1428,3.537496,24,6,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6653376596, 41.9066507664]}","{'type': 'Point', 'coordinates': [-87.6385749205, 41.9383912577]}",2019-09-07
1437398,2019-09-07 04:15:00,2019-09-07T04:15:00.000,249,1.317129,29,31,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7172201, 41.8601900192]}","{'type': 'Point', 'coordinates': [-87.667569312, 41.8502663663]}",2019-09-07
1630809,2019-09-07 19:45:00,2019-09-07T20:00:00.000,692,4.10950971248,16,5,7.5,5,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7383939059, 41.9587978628]}","{'type': 'Point', 'coordinates': [-87.6907750098, 41.9448137543]}",2019-09-07
1436933,2019-09-07 04:00:00,2019-09-07T04:00:00.000,357,1.1154649832,1,1,5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6735740325, 42.0016981937]}","{'type': 'Point', 'coordinates': [-87.6639582144, 42.0094125471]}",2019-09-07
1475741,2019-09-07 10:30:00,2019-09-07T10:45:00.000,418,1.741077,8,24,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6357600901, 41.9074919303]}","{'type': 'Point', 'coordinates': [-87.6536139825, 41.8983058696]}",2019-09-07
1665159,2019-09-07 21:30:00,2019-09-07T21:45:00.000,1142,4.33198128016,6,28,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6517705068, 41.9426918444]}","{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",2019-09-07
1700243,2019-09-07 23:15:00,2019-09-07T23:30:00.000,1045,8.540541,16,8,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7427878769, 41.9646361993]}","{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",2019-09-07
1698234,2019-09-07 23:15:00,2019-09-07T23:30:00.000,387,1.23788648832,8,24,7.5,0,0,True,1,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}","{'type': 'Point', 'coordinates': [-87.6536139825, 41.8983058696]}",2019-09-07
1637950,2019-09-07 20:15:00,2019-09-07T20:30:00.000,463,1.092346,8,32,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6384040116, 41.9015669095]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-09-07
1701489,2019-09-07 23:15:00,2019-09-07T23:30:00.000,171,0.580485,21,21,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7099873375, 41.9374939696]}","{'type': 'Point', 'coordinates': [-87.7038545435, 41.9357064711]}",2019-09-07
1398780,2019-09-07 00:00:00,2019-09-07T00:15:00.000,669,2.840225,8,28,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6321092196, 41.9002656868]}","{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",2019-09-07
1502653,2019-09-07 12:30:00,2019-09-07T12:45:00.000,426,1.82140828176,43,43,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.5727819867, 41.7615779081]}","{'type': 'Point', 'coordinates': [-87.5727819867, 41.7615779081]}",2019-09-07
1411778,2019-09-07 00:45:00,2019-09-07T00:45:00.000,304,0.668575,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",2019-09-07
1471055,2019-09-07 10:00:00,2019-09-07T10:15:00.000,985,4.598589,6,28,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6398538587, 41.9347624564]}","{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}",2019-09-07
1586141,2019-09-07 17:30:00,2019-09-07T17:45:00.000,972,8.824365,28,41,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}","{'type': 'Point', 'coordinates': [-87.5823657023, 41.7971534246]}",2019-09-07
1626761,2019-09-07 19:30:00,2019-09-07T19:45:00.000,1517,5.74883930896,23,8,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7103539349, 41.9066839592]}","{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",2019-09-07
1513526,2019-09-07 13:15:00,2019-09-07T13:15:00.000,136,0.532922,8,8,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}","{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",2019-09-07
1598790,2019-09-07 18:15:00,2019-09-07T18:30:00.000,1197,3.228014,7,8,15,0,2.85,False,1,"{'type': 'Point', 'coordinates': [-87.665676837, 41.9287630064]}","{'type': 'Point', 'coordinates': [-87.6308650266, 41.9058577688]}",2019-09-07
1557727,2019-09-07 16:00:00,2019-09-07T16:15:00.000,1113,3.456207,24,6,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6698377982, 41.8996701799]}","{'type': 'Point', 'coordinates': [-87.6515625922, 41.9363101308]}",2019-09-07
1462623,2019-09-07 09:15:00,2019-09-07T09:15:00.000,364,1.379828,24,24,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}","{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",2019-09-07
1692655,2019-09-07 23:00:00,2019-09-07T23:45:00.000,2142,15.292307,57,6,25,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7189271854, 41.8162644525]}","{'type': 'Point', 'coordinates': [-87.647113634, 41.946489764]}",2019-09-07
1567280,2019-09-07 16:30:00,2019-09-07T17:15:00.000,2670,29.681377,56,76,37.5,0,10.31,False,1,"{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-09-07
1686121,2019-09-07 22:30:00,2019-09-07T22:45:00.000,799,2.86975893728,7,24,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6341560931, 41.922082541]}","{'type': 'Point', 'coordinates': [-87.6750627566, 41.9123643542]}",2019-09-07
1468328,2019-09-07 09:45:00,2019-09-07T10:00:00.000,583,2.305389,22,22,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7215645012, 41.9261558167]}","{'type': 'Point', 'coordinates': [-87.685362024, 41.9286190509]}",2019-09-07
1530525,2019-09-07 14:30:00,2019-09-07T14:45:00.000,816,2.94681612832,16,22,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.722610871, 41.9500776349]}","{'type': 'Point', 'coordinates': [-87.7044795753, 41.9156132381]}",2019-09-07
1554195,2019-09-07 15:45:00,2019-09-07T16:00:00.000,517,2.235301,22,21,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6838259399, 41.9159097884]}","{'type': 'Point', 'coordinates': [-87.693325868, 41.9354389148]}",2019-09-07
1619350,2019-09-07 19:15:00,2019-09-07T19:30:00.000,631,1.1434292864,32,8,5,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}","{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",2019-09-07
1694379,2019-09-07 23:00:00,2019-09-07T23:15:00.000,498,2.06334,28,32,5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6540926517, 41.8716894745]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-09-07
1626444,2019-09-07 19:30:00,2019-09-07T20:00:00.000,1899,16.93331773104,76,8,25,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}","{'type': 'Point', 'coordinates': [-87.6321092196, 41.9002656868]}",2019-09-07
1519447,2019-09-07 13:45:00,2019-09-07T14:15:00.000,2056,11.538023,56,8,20,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}","{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",2019-09-07
1422906,2019-09-07 01:45:00,2019-09-07T02:00:00.000,660,3.1723948408,24,22,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6796002867, 41.8995065476]}","{'type': 'Point', 'coordinates': [-87.7103591445, 41.9210196071]}",2019-09-07
1552462,2019-09-07 15:45:00,2019-09-07T16:15:00.000,1359,3.865373,8,6,17.5,0,2.85,False,1,"{'type': 'Point', 'coordinates': [-87.6291051864, 41.9002212967]}","{'type': 'Point', 'coordinates': [-87.6564115308, 41.9362371791]}",2019-09-07
1491062,2019-09-07 11:45:00,2019-09-07T12:00:00.000,924,1.9823583824,7,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}","{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",2019-09-07
1567235,2019-09-07 16:30:00,2019-09-07T16:45:00.000,1339,4.961597,28,8,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6640472412, 41.8692744531]}","{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",2019-09-07
1645995,2019-09-07 20:30:00,2019-09-07T20:30:00.000,360,1.35098655904,24,24,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6941973701, 41.9005603836]}","{'type': 'Point', 'coordinates': [-87.6846859492, 41.9067077917]}",2019-09-07
1620200,2019-09-07 19:15:00,2019-09-07T19:15:00.000,415,0.692904,8,32,7.5,0,3.11,False,1,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-09-07
1637428,2019-09-07 20:15:00,2019-09-07T20:30:00.000,1189,6.8213,6,32,12.5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6515625922, 41.9363101308]}","{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}",2019-09-07
1707435,2019-09-07 23:30:00,2019-09-07T23:30:00.000,381,1.733686,61,61,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6591665992, 41.8090182499]}","{'type': 'Point', 'coordinates': [-87.6591665992, 41.8090182499]}",2019-09-07
1560892,2019-09-07 16:15:00,2019-09-07T16:15:00.000,388,1.92394406016,41,42,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.592310855, 41.794090253]}","{'type': 'Point', 'coordinates': [-87.5949254391, 41.7788768603]}",2019-09-07
1557186,2019-09-07 16:00:00,2019-09-07T16:30:00.000,1895,6.279585,7,4,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6540070286, 41.9147473049]}","{'type': 'Point', 'coordinates': [-87.6940960217, 41.9798553089]}",2019-09-07
1491225,2019-09-07 11:45:00,2019-09-07T11:45:00.000,279,0.783946,32,32,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}","{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}",2019-09-07
1492585,2019-09-07 11:45:00,2019-09-07T12:15:00.000,2335,9.701966,62,22,17.5,0,2.55,True,1,"{'type': 'Point', 'coordinates': [-87.7180594796, 41.7979663401]}","{'type': 'Point', 'coordinates': [-87.6922563262, 41.9157411934]}",2019-09-07
1698886,2019-09-07 23:15:00,2019-09-07T23:30:00.000,878,1.874357,3,6,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6453787624, 41.962178629]}","{'type': 'Point', 'coordinates': [-87.6566440918, 41.9425851797]}",2019-09-07
1592609,2019-09-07 18:00:00,2019-09-07T18:15:00.000,1089,3.255986,3,7,7.5,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.6453787624, 41.962178629]}","{'type': 'Point', 'coordinates': [-87.6608925701, 41.9289459041]}",2019-09-07
1701674,2019-09-07 23:15:00,2019-09-07T23:30:00.000,831,2.74819,8,7,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6462109769, 41.9218549112]}",2019-09-07
1608061,2019-09-07 18:45:00,2019-09-07T19:00:00.000,440,1.279195,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6357600901, 41.9074919303]}",2019-09-07
1417681,2019-09-07 01:15:00,2019-09-07T01:30:00.000,681,3.025248,23,24,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7209182385, 41.9000696026]}","{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",2019-09-07
1508722,2019-09-07 13:00:00,2019-09-07T13:15:00.000,1288,5.623783,25,25,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7560467111, 41.8906088526]}","{'type': 'Point', 'coordinates': [-87.7560467111, 41.8906088526]}",2019-09-07
1515279,2019-09-07 13:30:00,2019-09-07T13:45:00.000,593,1.818998,7,8,10,3,2.85,False,1,"{'type': 'Point', 'coordinates': [-87.6341560931, 41.922082541]}","{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",2019-09-07
1481439,2019-09-07 11:00:00,2019-09-07T11:15:00.000,608,2.296898,32,28,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}","{'type': 'Point', 'coordinates': [-87.6635175498, 41.874005383]}",2019-09-07
1408507,2019-09-07 00:30:00,2019-09-07T00:45:00.000,495,2.2278228216,5,4,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6838349425, 41.9477915865]}","{'type': 'Point', 'coordinates': [-87.6875155152, 41.9751709433]}",2019-09-07
1659253,2019-09-07 21:15:00,2019-09-07T21:15:00.000,315,0.975704,32,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}","{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",2019-09-07
1593605,2019-09-07 18:00:00,2019-09-07T18:30:00.000,1780,9.940142,4,32,17.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6940960217, 41.9798553089]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-09-07
1700672,2019-09-07 23:15:00,2019-09-07T23:30:00.000,664,6.221254,32,3,10,5,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}","{'type': 'Point', 'coordinates': [-87.6453787624, 41.962178629]}",2019-09-07
1686079,2019-09-07 22:30:00,2019-09-07T22:45:00.000,645,1.087327,22,22,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7103591445, 41.9210196071]}","{'type': 'Point', 'coordinates': [-87.6945323419, 41.9208017043]}",2019-09-07
1647676,2019-09-07 20:45:00,2019-09-07T21:00:00.000,229,0.60962180976,8,8,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6308650266, 41.9058577688]}","{'type': 'Point', 'coordinates': [-87.6357600901, 41.9074919303]}",2019-09-07
1625554,2019-09-07 19:30:00,2019-09-07T19:45:00.000,596,2.024086,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}","{'type': 'Point', 'coordinates': [-87.6357600901, 41.9074919303]}",2019-09-07
1636881,2019-09-07 20:00:00,2019-09-07T20:15:00.000,371,1.040551,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6357600901, 41.9074919303]}","{'type': 'Point', 'coordinates': [-87.6499072264, 41.9049353016]}",2019-09-07
