,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_community_area,dropoff_community_area,fare,tip,additional_charges,shared_trip_authorized,trips_pooled,pickup_centroid_location,dropoff_centroid_location,date
869573,2019-07-04 20:45:00,2019-07-04T21:00:00.000,785,3.40294498496,30,23,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.714003807, 41.8390869059]}","{'type': 'Point', 'coordinates': [-87.7209182385, 41.9000696026]}",2019-07-04
815328,2019-07-04 17:15:00,2019-07-04T17:30:00.000,695,3.092267,7,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6540070286, 41.9147473049]}","{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",2019-07-04
852957,2019-07-04 19:45:00,2019-07-04T20:30:00.000,2912,15.929407,76,7,27.5,3,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}","{'type': 'Point', 'coordinates': [-87.6462934762, 41.9290776551]}",2019-07-04
874052,2019-07-04 21:00:00,2019-07-04T21:30:00.000,1849,8.95798,49,69,10,0,2.55,True,3,"{'type': 'Point', 'coordinates': [-87.6233665115, 41.7065878819]}","{'type': 'Point', 'coordinates': [-87.6161341112, 41.7632467988]}",2019-07-04
783507,2019-07-04 15:15:00,2019-07-04T15:30:00.000,809,6.16954671488,8,16,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}","{'type': 'Point', 'coordinates': [-87.7234523905, 41.9535821253]}",2019-07-04
843114,2019-07-04 19:00:00,2019-07-04T19:30:00.000,1869,11.197391,28,3,20,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.6603894557, 41.958055933]}",2019-07-04
795317,2019-07-04 16:00:00,2019-07-04T16:00:00.000,291,0.904675,6,3,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6532439924, 41.9528229157]}","{'type': 'Point', 'coordinates': [-87.6453787624, 41.962178629]}",2019-07-04
777271,2019-07-04 14:45:00,2019-07-04T14:45:00.000,191,0.624381,7,7,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6422063127, 41.9305785697]}","{'type': 'Point', 'coordinates': [-87.6462109769, 41.9218549112]}",2019-07-04
890584,2019-07-04 22:15:00,2019-07-04T22:30:00.000,889,3.501308,3,5,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6711095263, 41.9724370811]}","{'type': 'Point', 'coordinates': [-87.6809803011, 41.9357494591]}",2019-07-04
862954,2019-07-04 20:15:00,2019-07-04T20:30:00.000,713,3.369928,3,6,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6453787624, 41.962178629]}","{'type': 'Point', 'coordinates': [-87.6467297286, 41.9346591566]}",2019-07-04
744624,2019-07-04 12:15:00,2019-07-04T12:30:00.000,854,5.285298,32,7,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}","{'type': 'Point', 'coordinates': [-87.6358909539, 41.9292629902]}",2019-07-04
810926,2019-07-04 17:00:00,2019-07-04T17:15:00.000,753,3.295704,32,8,7.5,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}","{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}",2019-07-04
813265,2019-07-04 17:15:00,2019-07-04T17:15:00.000,455,1.41188659712,28,32,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6429586652, 41.8679024175]}","{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}",2019-07-04
778562,2019-07-04 14:45:00,2019-07-04T14:45:00.000,628,2.176501,6,3,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6564115308, 41.9362371791]}","{'type': 'Point', 'coordinates': [-87.6523653588, 41.9636331692]}",2019-07-04
831920,2019-07-04 18:15:00,2019-07-04T18:30:00.000,1109,2.16692278352,33,32,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-07-04
763043,2019-07-04 13:45:00,2019-07-04T14:00:00.000,839,2.43626,7,24,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.665676837, 41.9287630064]}","{'type': 'Point', 'coordinates': [-87.684490122, 41.8994222543]}",2019-07-04
878320,2019-07-04 21:15:00,2019-07-04T21:45:00.000,1336,6.87608,77,16,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6537935286, 41.9854724225]}","{'type': 'Point', 'coordinates': [-87.7228222513, 41.9573606908]}",2019-07-04
757142,2019-07-04 13:15:00,2019-07-04T13:30:00.000,1050,4.848117,7,77,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}","{'type': 'Point', 'coordinates': [-87.6634164054, 41.9867117999]}",2019-07-04
755083,2019-07-04 13:00:00,2019-07-04T13:15:00.000,475,1.97241551904,6,7,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6564115308, 41.9362371791]}","{'type': 'Point', 'coordinates': [-87.6510618838, 41.9217781876]}",2019-07-04
861363,2019-07-04 20:15:00,2019-07-04T20:45:00.000,1170,10.89975,11,8,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.771166703, 41.9788295262]}","{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",2019-07-04
776847,2019-07-04 14:45:00,2019-07-04T15:00:00.000,750,3.097163,6,5,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6460070664, 41.9534000435]}","{'type': 'Point', 'coordinates': [-87.6758219283, 41.935983574]}",2019-07-04
869784,2019-07-04 20:45:00,2019-07-04T20:45:00.000,697,2.72535,77,4,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6652247765, 41.9944422482]}","{'type': 'Point', 'coordinates': [-87.6860998978, 41.972035672]}",2019-07-04
685605,2019-07-04 01:45:00,2019-07-04T01:45:00.000,301,3.543138,6,77,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}","{'type': 'Point', 'coordinates': [-87.6634164054, 41.9867117999]}",2019-07-04
676603,2019-07-04 00:45:00,2019-07-04T01:00:00.000,471,1.715789,28,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}","{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",2019-07-04
769026,2019-07-04 14:15:00,2019-07-04T14:15:00.000,125,0.53318604768,49,49,5,0,0,True,1,"{'type': 'Point', 'coordinates': [-87.6233665115, 41.7065878819]}","{'type': 'Point', 'coordinates': [-87.6233665115, 41.7065878819]}",2019-07-04
754361,2019-07-04 13:00:00,2019-07-04T13:00:00.000,380,1.264942,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6266589003, 41.9075200747]}","{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",2019-07-04
732938,2019-07-04 11:15:00,2019-07-04T11:15:00.000,595,5.42733,32,7,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}","{'type': 'Point', 'coordinates': [-87.665676837, 41.9287630064]}",2019-07-04
824652,2019-07-04 18:00:00,2019-07-04T18:15:00.000,719,2.01715840416,28,32,7.5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-07-04
789461,2019-07-04 15:30:00,2019-07-04T16:00:00.000,1167,5.26785329392,31,8,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.683227168, 41.8555013528]}","{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",2019-07-04
881160,2019-07-04 21:30:00,2019-07-04T21:45:00.000,529,1.306741,8,32,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}",2019-07-04
824154,2019-07-04 17:45:00,2019-07-04T18:00:00.000,658,3.149063,7,24,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6341560931, 41.922082541]}","{'type': 'Point', 'coordinates': [-87.6709450752, 41.9083786693]}",2019-07-04
751125,2019-07-04 12:45:00,2019-07-04T13:15:00.000,1738,22.069448,76,33,27.5,0,7.57,False,1,"{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}","{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",2019-07-04
890343,2019-07-04 22:15:00,2019-07-04T22:15:00.000,610,5.57608205808,24,16,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6709450752, 41.9083786693]}","{'type': 'Point', 'coordinates': [-87.7306842554, 41.9499744545]}",2019-07-04
894763,2019-07-04 22:30:00,2019-07-04T22:45:00.000,285,1.20948,1,77,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6631267998, 42.0003203059]}","{'type': 'Point', 'coordinates': [-87.6572348282, 41.9887040216]}",2019-07-04
901504,2019-07-04 23:00:00,2019-07-04T23:00:00.000,622,2.379143,7,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6414597588, 41.9217783562]}","{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",2019-07-04
811734,2019-07-04 17:00:00,2019-07-04T17:15:00.000,513,1.519469,8,32,7.5,0,2.85,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.6221729369, 41.8706073724]}",2019-07-04
731127,2019-07-04 11:15:00,2019-07-04T11:30:00.000,584,2.105736,6,7,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}","{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}",2019-07-04
916204,2019-07-04 23:45:00,2019-07-05T00:00:00.000,430,1.578675,24,28,5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6598643178, 41.8925368719]}","{'type': 'Point', 'coordinates': [-87.657005027, 41.8790669938]}",2019-07-04
696380,2019-07-04 03:45:00,2019-07-04T04:00:00.000,790,2.90766610384,22,24,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}","{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",2019-07-04
738680,2019-07-04 11:45:00,2019-07-04T12:00:00.000,881,6.002374,8,3,10,0,2.55,True,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.6502900743, 41.9729293173]}",2019-07-04
747825,2019-07-04 12:30:00,2019-07-04T12:45:00.000,727,4.3002884032,6,8,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6517705068, 41.9426918444]}","{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}",2019-07-04
755350,2019-07-04 13:15:00,2019-07-04T13:15:00.000,371,1.262403,39,41,5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.5961833442, 41.8089162826]}","{'type': 'Point', 'coordinates': [-87.592310855, 41.794090253]}",2019-07-04
671373,2019-07-04 00:15:00,2019-07-04T00:15:00.000,227,1.464351,37,61,2.5,0,2.55,True,1,"{'type': 'Point', 'coordinates': [-87.6324245245, 41.8090844303]}","{'type': 'Point', 'coordinates': [-87.6591665992, 41.8090182499]}",2019-07-04
830918,2019-07-04 18:15:00,2019-07-04T18:45:00.000,1589,8.364153,41,8,27.5,0,2.85,False,1,"{'type': 'Point', 'coordinates': [-87.5831437169, 41.7905062613]}","{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",2019-07-04
681042,2019-07-04 01:15:00,2019-07-04T01:45:00.000,1270,9.240159,24,77,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6536139825, 41.8983058696]}","{'type': 'Point', 'coordinates': [-87.6652247765, 41.9944422482]}",2019-07-04
895132,2019-07-04 22:30:00,2019-07-04T22:30:00.000,626,1.94712,8,24,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.6598643178, 41.8925368719]}",2019-07-04
683565,2019-07-04 01:30:00,2019-07-04T01:30:00.000,264,0.96259345904,7,6,5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6513108767, 41.9290469366]}","{'type': 'Point', 'coordinates': [-87.6515625922, 41.9363101308]}",2019-07-04
889174,2019-07-04 22:15:00,2019-07-04T23:00:00.000,1861,8.568318,23,19,17.5,0,4.85,False,1,"{'type': 'Point', 'coordinates': [-87.7209182385, 41.9000696026]}","{'type': 'Point', 'coordinates': [-87.7655016086, 41.9272609555]}",2019-07-04
877985,2019-07-04 21:15:00,2019-07-04T21:15:00.000,726,3.135116,7,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6422063127, 41.9305785697]}","{'type': 'Point', 'coordinates': [-87.6291051864, 41.9002212967]}",2019-07-04
906989,2019-07-04 23:15:00,2019-07-04T23:30:00.000,305,1.133019,14,16,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7215590627, 41.968069]}","{'type': 'Point', 'coordinates': [-87.7234523905, 41.9535821253]}",2019-07-04
752941,2019-07-04 13:00:00,2019-07-04T13:15:00.000,420,1.278342,24,7,5,0,0.72,True,1,"{'type': 'Point', 'coordinates': [-87.6653376596, 41.9066507664]}","{'type': 'Point', 'coordinates': [-87.6738072384, 41.9292725315]}",2019-07-04
891118,2019-07-04 22:15:00,2019-07-04T22:30:00.000,669,2.05133699696,6,7,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.640698076, 41.9431550855]}","{'type': 'Point', 'coordinates': [-87.6559118484, 41.9217014922]}",2019-07-04
698079,2019-07-04 04:30:00,2019-07-04T04:30:00.000,427,2.094613,15,11,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7633990316, 41.9540276487]}","{'type': 'Point', 'coordinates': [-87.771166703, 41.9788295262]}",2019-07-04
776945,2019-07-04 14:45:00,2019-07-04T15:00:00.000,589,2.00874,7,22,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6462109769, 41.9218549112]}","{'type': 'Point', 'coordinates': [-87.6750951155, 41.9160052737]}",2019-07-04
748522,2019-07-04 12:30:00,2019-07-04T12:30:00.000,369,1.39271,6,7,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6564115308, 41.9362371791]}","{'type': 'Point', 'coordinates': [-87.6540070286, 41.9147473049]}",2019-07-04
893311,2019-07-04 22:30:00,2019-07-04T22:45:00.000,992,2.532914,33,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}","{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",2019-07-04
719132,2019-07-04 09:45:00,2019-07-04T10:15:00.000,945,5.872603,33,6,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}","{'type': 'Point', 'coordinates': [-87.6430228044, 41.9345397158]}",2019-07-04
902712,2019-07-04 23:00:00,2019-07-04T23:00:00.000,595,2.48664,24,24,5,0,2.55,True,1,"{'type': 'Point', 'coordinates': [-87.6536139825, 41.8983058696]}","{'type': 'Point', 'coordinates': [-87.6945983, 41.9120843819]}",2019-07-04
791951,2019-07-04 15:45:00,2019-07-04T16:00:00.000,843,2.378703,28,8,7.5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}",2019-07-04
823118,2019-07-04 17:45:00,2019-07-04T18:00:00.000,421,1.107027,8,32,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-07-04
900260,2019-07-04 22:45:00,2019-07-04T23:00:00.000,787,3.52974,38,33,2.5,0,2.55,True,4,"{'type': 'Point', 'coordinates': [-87.6178596758, 41.8129489392]}","{'type': 'Point', 'coordinates': [-87.6203346241, 41.8571838585]}",2019-07-04
730434,2019-07-04 11:00:00,2019-07-04T11:30:00.000,1691,17.87664689232,8,76,22.5,0,7.75,False,1,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-07-04
695477,2019-07-04 03:30:00,2019-07-04T03:45:00.000,1209,7.30042,7,17,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6462109769, 41.9218549112]}","{'type': 'Point', 'coordinates': [-87.7812865619, 41.9420534671]}",2019-07-04
726673,2019-07-04 10:45:00,2019-07-04T11:15:00.000,1737,9.1443271464,23,60,10,0,0,True,1,"{'type': 'Point', 'coordinates': [-87.7088084239, 41.8986992296]}","{'type': 'Point', 'coordinates': [-87.6535834197, 41.8329371807]}",2019-07-04
720476,2019-07-04 10:00:00,2019-07-04T10:00:00.000,640,2.558785,24,7,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6536139825, 41.8983058696]}","{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}",2019-07-04
709405,2019-07-04 07:45:00,2019-07-04T08:00:00.000,599,4.362696,6,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6439653703, 41.949829346]}","{'type': 'Point', 'coordinates': [-87.6261455896, 41.9027880476]}",2019-07-04
742910,2019-07-04 12:15:00,2019-07-04T12:30:00.000,1105,3.510159,6,8,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6398538587, 41.9347624564]}","{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}",2019-07-04
718152,2019-07-04 09:45:00,2019-07-04T10:00:00.000,403,1.446957,39,41,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.5874792581, 41.8059116993]}","{'type': 'Point', 'coordinates': [-87.6012851221, 41.7904693995]}",2019-07-04
779406,2019-07-04 15:00:00,2019-07-04T15:00:00.000,447,2.081787016,22,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6838259399, 41.9159097884]}","{'type': 'Point', 'coordinates': [-87.6499072264, 41.9049353016]}",2019-07-04
827191,2019-07-04 18:00:00,2019-07-04T18:15:00.000,466,1.08190781936,8,8,5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6266589003, 41.9075200747]}","{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",2019-07-04
749439,2019-07-04 12:45:00,2019-07-04T12:45:00.000,270,0.735896,8,8,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6288741572, 41.8920726347]}","{'type': 'Point', 'coordinates': [-87.6321092196, 41.9002656868]}",2019-07-04
740500,2019-07-04 12:00:00,2019-07-04T12:00:00.000,643,2.016751,28,32,10,0,2.85,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-07-04
828005,2019-07-04 18:00:00,2019-07-04T18:15:00.000,1220,6.763033,59,24,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6813558293, 41.8335178865]}","{'type': 'Point', 'coordinates': [-87.6696239301, 41.8924331563]}",2019-07-04
702977,2019-07-04 06:00:00,2019-07-04T06:15:00.000,519,1.60080100096,32,8,10,0,0,True,1,"{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}","{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",2019-07-04
877186,2019-07-04 21:15:00,2019-07-04T21:15:00.000,534,2.089863,7,7,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6738072384, 41.9292725315]}","{'type': 'Point', 'coordinates': [-87.6358909539, 41.9292629902]}",2019-07-04
879994,2019-07-04 21:30:00,2019-07-04T21:45:00.000,591,2.264265,29,27,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7201851765, 41.8625777773]}","{'type': 'Point', 'coordinates': [-87.6988915914, 41.885621155]}",2019-07-04
702297,2019-07-04 05:45:00,2019-07-04T06:00:00.000,992,4.6576100552,42,66,15,0,0,True,1,"{'type': 'Point', 'coordinates': [-87.5949254391, 41.7788768603]}","{'type': 'Point', 'coordinates': [-87.695666342, 41.7718485152]}",2019-07-04
905296,2019-07-04 23:15:00,2019-07-04T23:30:00.000,1139,5.596912,60,63,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6487879519, 41.8361501547]}","{'type': 'Point', 'coordinates': [-87.6964352325, 41.795430631]}",2019-07-04
710501,2019-07-04 08:15:00,2019-07-04T08:30:00.000,741,2.59819448176,33,28,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}","{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",2019-07-04
734070,2019-07-04 11:30:00,2019-07-04T11:45:00.000,633,2.904779,5,6,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6907750098, 41.9448137543]}","{'type': 'Point', 'coordinates': [-87.6542980837, 41.9462945357]}",2019-07-04
741047,2019-07-04 12:00:00,2019-07-04T12:15:00.000,246,0.90542199472,31,31,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.667569312, 41.8502663663]}","{'type': 'Point', 'coordinates': [-87.667569312, 41.8502663663]}",2019-07-04
720173,2019-07-04 10:00:00,2019-07-04T10:30:00.000,1531,8.37251237808,2,8,10,2,0,True,3,"{'type': 'Point', 'coordinates': [-87.6786882109, 41.9942660943]}","{'type': 'Point', 'coordinates': [-87.6321092196, 41.9002656868]}",2019-07-04
775077,2019-07-04 14:30:00,2019-07-04T14:45:00.000,916,6.051811,8,6,10,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6129454143, 41.8919715078]}","{'type': 'Point', 'coordinates': [-87.6612652184, 41.936159071]}",2019-07-04
878987,2019-07-04 21:30:00,2019-07-04T21:45:00.000,544,2.462189,8,7,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6308650266, 41.9058577688]}","{'type': 'Point', 'coordinates': [-87.6513108767, 41.9290469366]}",2019-07-04
853155,2019-07-04 19:45:00,2019-07-04T20:00:00.000,828,5.0460031552,1,6,7.5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6676836101, 42.0062788614]}","{'type': 'Point', 'coordinates': [-87.640698076, 41.9431550855]}",2019-07-04
720142,2019-07-04 10:00:00,2019-07-04T10:15:00.000,651,2.594846,31,28,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6547394924, 41.8552500875]}","{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",2019-07-04
903170,2019-07-04 23:00:00,2019-07-04T23:30:00.000,1232,5.631805,8,22,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.7101956338, 41.915496209]}",2019-07-04
909708,2019-07-04 23:30:00,2019-07-04T23:30:00.000,676,2.24460140352,8,6,17.5,0,2.85,False,1,"{'type': 'Point', 'coordinates': [-87.6499072264, 41.9049353016]}","{'type': 'Point', 'coordinates': [-87.6430228044, 41.9345397158]}",2019-07-04
